G1-05-156,"The bus is coming.","バスが近づいてきている。"
G1-05-157,"The train is stopping.","電車が止まろうとしている。"
G1-05-158,"The line is getting longer.","列が長くなってきている。"
G1-05-159,"The room is getting warm.","部屋があたたかくなってきている。"
G1-05-160,"My fever is going down.","私の熱が下がってきている。"
G1-05-161,"The cake is burning.","ケーキがこげている。"
G1-05-162,"The music is starting.","音楽が始まりかけている。"
G1-05-163,"The rain is stopping.","雨がやんできている。"
G1-05-164,"The clouds are moving fast.","雲が速く動いている。"
G1-05-165,"The moon is rising.","月がのぼってきている。"
G1-05-166,"I am studying hard this week.","私は今週、一生けん命勉強している。"
G1-05-167,"We are meeting in the small room today.","私たちは今日は小さい部屋に集まっている。"
G1-05-168,"My brother is staying with us this week.","弟は今週、私たちの家に泊まっている。"
G1-05-169,"My sister is working at my desk today.","姉は今日、私の机で作業している。"
G1-05-170,"We are eating in the kitchen for now.","私たちは今のところ、台所で食事をしている。"
G1-05-171,"I am reading this book these days.","私はこのごろ、この本を読んでいる。"
G1-05-172,"My father is working from home this month.","父は今月、家で仕事をしている。"
G1-05-173,"My mother is taking an online class now.","母は今、オンライン授業を受けている。"
G1-05-174,"We are practicing for the school festival this week.","私たちは今週、学校祭に向けて練習している。"
G1-05-175,"They are living with their grandparents for now.","彼らは今のところ、祖父母の家で暮らしている。"
G1-05-176,"I am using my old phone this week.","私は今週、古い携帯電話を使っている。"
G1-05-177,"You are sitting in my seat today.","あなたは今日、私の席に座っている。"
G1-05-178,"He is staying home today.","彼は今日、家で過ごしている。"
G1-05-179,"She is working on her report this week.","彼女は今週、レポートに取り組んでいる。"
G1-05-180,"We are cleaning the house little by little these days.","私たちはこのごろ、少しずつ家を片づけている。"
G1-05-181,"They are studying for the test this week.","彼らは今週、テスト勉強をしている。"
G1-05-182,"My brother is taking the bus this month.","弟は今月、バスで通っている。"
G1-05-183,"My sister is helping my mother after school these days.","姉はこのごろ、放課後に母を手伝っている。"
G1-05-184,"I am drinking more water these days.","私はこのごろ、前よりたくさん水を飲んでいる。"
G1-05-185,"You are staying after school today.","あなたは今日、放課後に残っている。"
G1-05-186,"He is helping at his uncle's store this week.","彼は今週、おじの店を手伝っている。"
G1-05-187,"She is keeping a diary this month.","彼女は今月、日記をつけている。"
G1-05-188,"We are keeping the windows open for now.","私たちは今のところ、窓を開けたままにしている。"
G1-05-189,"They are spending more time together these days.","彼らはこのごろ、いっしょに過ごす時間が増えている。"
G1-05-190,"My father is eating lunch at home this week.","父は今週、家で昼食を食べている。"
G1-05-191,"My mother is looking after my cousin today.","母は今日、いとこの世話をしている。"
G1-05-192,"I am learning new words every night this week.","私は今週、毎晩新しい単語を覚えている。"
G1-05-193,"You are wearing your glasses these days.","あなたはこのごろ、めがねをかけている。"
G1-05-194,"He is sleeping on the sofa for now.","彼は今のところ、ソファーで寝ている。"
G1-05-195,"She is using the computer for her project this week.","彼女は今週、課題のためにパソコンを使っている。"
G1-05-196,"We are walking to school this month.","私たちは今月、歩いて学校に通っている。"
G1-05-197,"They are eating simple meals these days.","彼らはこのごろ、簡単な食事をしている。"
G1-05-198,"My brother is helping at the store every night this week.","弟は今週、毎晩店を手伝っている。"
G1-05-199,"My sister is staying up late these days.","姉はこのごろ、夜ふかししている。"
G1-05-200,"I am bringing lunch to school every day this month.","私は今月、毎日弁当を学校に持って行っている。"
G1-06-001,"I am at home.","私は家にいます。"
G1-06-002,"She is at school.","彼女は学校にいます。"
G1-06-003,"My bag is on the chair.","私のかばんはいすの上にあります。"
G1-06-004,"The picture is on the wall.","その絵は壁にかかっています。"
G1-06-005,"The cat is under the table.","そのねこはテーブルの下にいます。"
G1-06-006,"My shoes are under the bed.","私のくつはベッドの下にあります。"
G1-06-007,"The milk is in the fridge.","牛乳は冷蔵庫の中にあります。"
G1-06-008,"He is in the kitchen.","彼は台所にいます。"
G1-06-009,"Emma is in her room.","エマは自分の部屋にいます。"
G1-06-010,"The dog is by the door.","その犬はドアのそばにいます。"
G1-06-011,"My notebook is by the phone.","私のノートは電話のそばにあります。"
G1-06-012,"The park is near my house.","その公園は私の家の近くにあります。"
G1-06-013,"The library is across from the station.","その図書館は駅の向かいにあります。"
G1-06-014,"The bike is behind the tree.","その自転車は木の後ろにあります。"
G1-06-015,"He is behind the door.","彼はドアの後ろにいます。"
G1-06-016,"The bus stop is in front of the library.","バス停は図書館の前にあります。"
G1-06-017,"A girl is in front of the board.","一人の女の子が黒板の前にいます。"
G1-06-018,"The desk is between the windows.","その机は窓と窓の間にあります。"
G1-06-019,"The lamp is above the table.","そのランプはテーブルの上にあります。"
G1-06-020,"My father works at a hospital.","父は病院で働いています。"
G1-06-021,"The cups are on the table.","そのコップはテーブルの上にあります。"
G1-06-022,"My keys are in my bag.","私のかぎはかばんの中にあります。"
G1-06-023,"The station is far from here.","その駅はここから遠いです。"
G1-06-024,"The store is by the bank.","その店は銀行のそばにあります。"
G1-06-025,"The children are in the park.","その子どもたちは公園にいます。"
G1-06-026,"Our teacher is at the door.","私たちの先生はドアのところにいます。"
G1-06-027,"I go to school.","私は学校へ行きます。"
G1-06-028,"She walks to the station.","彼女は駅まで歩きます。"
G1-06-029,"The boy walks across the bridge.","その男の子は橋を渡って歩きます。"
G1-06-030,"He comes to my house.","彼は私の家に来ます。"
G1-06-031,"My father drives to work.","父は車で仕事に行きます。"
G1-06-032,"The train goes through the tunnel.","その電車はトンネルを通り抜けます。"
G1-06-033,"Emma takes the dog to the park.","エマは犬を公園へ連れて行きます。"
G1-06-034,"We move to a new room.","私たちは新しい部屋に移ります。"
G1-06-035,"My father comes home from work.","父は仕事から帰ってきます。"
G1-06-036,"The bus comes from the airport.","そのバスは空港から来ます。"
G1-06-037,"We leave from the station.","私たちは駅を出発します。"
G1-06-038,"She walks home from school.","彼女は学校から歩いて帰ります。"
G1-06-039,"He takes the key from the drawer.","彼は引き出しからかぎを取り出します。"
G1-06-040,"The picture falls off the wall.","その絵は壁から落ちます。"
G1-06-041,"The dog runs into the room.","その犬は部屋の中へ走って入ります。"
G1-06-042,"She puts the book into her bag.","彼女はその本をかばんの中に入れます。"
G1-06-043,"The ball rolls into the box.","そのボールは箱の中へ転がって入ります。"
G1-06-044,"We get into the car.","私たちは車に乗り込みます。"
G1-06-045,"The cat comes out of the box.","そのねこは箱の中から出てきます。"
G1-06-046,"He takes his notebook out of his bag.","彼はかばんからノートを取り出します。"
G1-06-047,"She walks out of the room.","彼女は部屋から出ていきます。"
G1-06-048,"The boy jumps out of bed.","その男の子はベッドから飛び起きます。"
G1-06-049,"I get up at six.","私は6時に起きます。"
G1-06-050,"Our class starts at nine.","私たちの授業は9時に始まります。"
G1-06-051,"She goes to bed at ten.","彼女は10時に寝ます。"
G1-06-052,"We play tennis on Sunday.","私たちは日曜日にテニスをします。"
G1-06-053,"My father has a meeting on Monday.","父は月曜日に会議があります。"
G1-06-054,"I have a music class on Friday.","私は金曜日に音楽の授業があります。"
G1-06-055,"The school trip is in May.","修学旅行は5月にあります。"
G1-06-056,"It gets cold in winter.","冬になると寒くなります。"
G1-06-057,"We study English in the morning.","私たちは朝に英語を勉強します。"
G1-06-058,"My mother cooks in the evening.","母は夕方に料理をします。"
G1-06-059,"I wash my hands before lunch.","私は昼食の前に手を洗います。"
G1-06-060,"He checks his bag before school.","彼は学校へ行く前にかばんを確かめます。"
G1-06-061,"We do our homework after dinner.","私たちは夕食のあとに宿題をします。"
G1-06-062,"She takes a shower after practice.","彼女は練習のあとにシャワーをあびます。"
G1-06-063,"I read a book before bed.","私は寝る前に本を読みます。"
G1-06-064,"We eat lunch at noon.","私たちは正午に昼食を食べます。"
G1-06-065,"We clean the room on Saturday.","私たちは土曜日に部屋をそうじします。"
G1-06-066,"The flowers bloom in spring.","その花は春に咲きます。"
G1-06-067,"He drinks milk after breakfast.","彼は朝食のあとに牛乳を飲みます。"
G1-06-068,"I call my friend at night.","私は夜に友だちに電話します。"
G1-06-069,"I go to school by bus.","私はバスで学校に行きます。"
G1-06-070,"My father goes to work by train.","父は電車で仕事に行きます。"
G1-06-071,"We go to the park by car.","私たちは車で公園へ行きます。"
G1-06-072,"She goes to the store by bike.","彼女は自転車で店に行きます。"
G1-06-073,"He sends the letter by mail.","彼はその手紙を郵便で送ります。"
G1-06-074,"I write with a pen.","私はペンで書きます。"
G1-06-075,"She eats with chopsticks.","彼女ははしで食べます。"
G1-06-076,"He cuts the paper with scissors.","彼ははさみで紙を切ります。"
G1-06-077,"My mother opens the box with a knife.","母はナイフで箱を開けます。"
G1-06-078,"We draw with colored pencils.","私たちは色えんぴつで絵をかきます。"
G1-06-079,"I play with my brother after school.","私は放課後に兄と遊びます。"
G1-06-080,"She ties the box with string.","彼女はひもで箱をしばります。"
G1-06-081,"He studies with his friend.","彼は友だちと勉強します。"
G1-06-082,"We cover the box with paper.","私たちは箱を紙で包みます。"
G1-06-083,"Emma lives with her family.","エマは家族と暮らしています。"
G1-06-084,"I talk with my mother.","私は母と話します。"
G1-06-085,"He writes with his right hand.","彼は右手で書きます。"
G1-06-086,"We sing with our classmates.","私たちはクラスメートと歌います。"
G1-06-087,"This bag is for school.","このかばんは学校用です。"
G1-06-088,"I buy this notebook for my sister.","私はこのノートを妹のために買います。"
G1-06-089,"My mother makes lunch for me.","母は私のために昼食を作ってくれます。"
G1-06-090,"This room is for music class.","この部屋は音楽の授業用です。"
G1-06-091,"He saves a seat for his friend.","彼は友だちのために席を取っておきます。"
G1-06-092,"We make a card for our teacher.","私たちは先生のためにカードを作ります。"
G1-06-093,"This gift is for you.","この贈り物はあなたのためです。"
G1-06-094,"I have a question for you.","あなたに質問があります。"
G1-06-095,"This book is about animals.","この本は動物についての本です。"
G1-06-096,"We talk about the test.","私たちはそのテストについて話します。"
G1-06-097,"He tells me about the trip.","彼は私にその旅行のことを話します。"
G1-06-098,"She writes a report about the park.","彼女はその公園についてのレポートを書きます。"
G1-06-099,"Our class learns about space.","私たちのクラスは宇宙について学びます。"
G1-06-100,"He asks me about my homework.","彼は私に宿題のことをたずねます。"
G1-07-001,"This pen is nice.","このペンはすてきです。"
G1-07-002,"That room is quiet.","あの部屋は静かです。"
G1-07-003,"These books are new.","この本はどれも新しいです。"
G1-07-004,"Those desks are old.","あの机はどれも古いです。"
G1-07-005,"I like this song.","私はこの歌が好きです。"
G1-07-006,"I need that box.","私はその箱が必要です。"
G1-07-007,"Please open this door.","このドアを開けてください。"
G1-07-008,"Do you need those chairs?","あのいすが必要ですか。"
G1-07-009,"Show me this picture.","この写真を見せてください。"
G1-07-010,"Can you move that chair?","そのいすを動かせますか。"
G1-07-011,"These papers are important.","この紙はどれも大切です。"
G1-07-012,"Those cups are dirty.","あのコップはよごれています。"
G1-07-013,"This cake smells good.","このケーキはいいにおいがします。"
G1-07-014,"That bus is full.","あのバスはいっぱいです。"
G1-07-015,"These shoes are light.","このくつは軽いです。"
G1-07-016,"Those children are very busy.","あの子どもたちはとてもいそがしいです。"
G1-07-017,"We read these books every week.","私たちは毎週これらの本を読みます。"
G1-07-018,"Do you know that boy?","あなたはあの男の子を知っていますか。"
G1-07-019,"I have a pencil.","私はえんぴつを1本持っています。"
G1-07-020,"She has some notebooks.","彼女はノートを何冊か持っています。"
G1-07-021,"A bird sings in the tree.","1羽の鳥が木で鳴いています。"
G1-07-022,"Birds sing every morning.","鳥たちは毎朝鳴きます。"
G1-07-023,"He buys an apple.","彼はりんごを1個買います。"
G1-07-024,"We eat apples after lunch.","私たちは昼食のあとにりんごを食べます。"
G1-07-025,"My mother makes a cake.","母はケーキを1つ作ります。"
G1-07-026,"My mother makes cakes on Sunday.","母は日曜日にケーキを作ります。"
G1-07-027,"There is a cat in the yard.","庭にねこが1匹います。"
G1-07-028,"There are cats in the yard.","庭にねこが何匹かいます。"
G1-07-029,"I see a star.","私は星が一つ見えます。"
G1-07-030,"I see many stars.","私はたくさんの星を見ます。"
G1-07-031,"A student asks a question.","1人の生徒が質問をします。"
G1-07-032,"Students ask many questions.","生徒たちはたくさん質問をします。"
G1-07-033,"He opens a window.","彼は窓を1つ開けます。"
G1-07-034,"The room has two windows.","その部屋には窓が二つあります。"
G1-07-035,"It is very small.","それはとても小さいです。"
G1-07-036,"It is too heavy.","それは重すぎます。"
G1-07-037,"It looks good.","それはよさそうです。"
G1-07-038,"It tastes sweet.","それは甘い味がします。"
G1-07-039,"It is almost ready.","それはもうすぐできあがります。"
G1-07-040,"It is very useful.","それはとても役に立ちます。"
G1-07-041,"I put it in my bag.","私はそれをかばんに入れます。"
G1-07-042,"I use it every day.","私はそれを毎日使います。"
G1-07-043,"I want it now.","私は今それがほしいです。"
G1-07-044,"Please close it.","それを閉めてください。"
G1-07-045,"Can you carry it?","それを運べますか。"
G1-07-046,"Can you find it?","あなたはそれを見つけられますか。"
G1-07-047,"They are on the shelf.","それらは棚の上にあります。"
G1-07-048,"They look nice.","それらはよさそうです。"
G1-07-049,"We put them in the box.","私たちはそれらを箱に入れます。"
G1-07-050,"Please put them here.","それらをここに置いてください。"
G1-07-051,"She sees me every day.","彼女は毎日私を見かけます。"
G1-07-052,"I need him today.","私は今日、彼を必要としています。"
G1-07-053,"We call her after school.","私たちは放課後に彼女を呼びます。"
G1-07-054,"He sees us from the window.","彼は窓から私たちを見ます。"
G1-07-055,"Please wait for them.","彼らを待ってください。"
G1-07-056,"Do you like him?","あなたは彼が好きですか。"
G1-07-057,"I like her.","私は彼女が好きです。"
G1-07-058,"Our teacher helps us.","私たちの先生は私たちを助けてくれます。"
G1-07-059,"Can you hear me?","私の声が聞こえますか。"
G1-07-060,"I meet them at the gate.","私は門のところで彼らに会います。"
G1-07-061,"She calls me every night.","彼女は毎晩私に電話します。"
G1-07-062,"We visit him on Sunday.","私たちは日曜日に彼をたずねます。"
G1-07-063,"He thanks her.","彼は彼女にお礼を言います。"
G1-07-064,"Please show us the picture.","私たちにその写真を見せてください。"
G1-07-065,"I visit them sometimes.","私はときどき彼らをたずねます。"
G1-07-066,"I help them after school.","私は放課後に彼らを手伝います。"
G1-07-067,"Can you find her?","彼女を見つけられますか。"
G1-07-068,"My bag is very light.","私のかばんはとても軽いです。"
G1-07-069,"Your pencil is on the desk.","あなたのえんぴつは机の上にあります。"
G1-07-070,"His room is clean.","彼の部屋はきれいです。"
G1-07-071,"Her notebook is new.","彼女のノートは新しいです。"
G1-07-072,"Our teacher is kind.","私たちの先生は親切です。"
G1-07-073,"Their dog is very cute.","彼らの犬はとてもかわいいです。"
G1-07-074,"I wash my hands before dinner.","私は夕食の前に手を洗います。"
G1-07-075,"You carry your box to the room.","あなたは自分の箱を部屋に運びます。"
G1-07-076,"He reads his book every night.","彼は毎晩自分の本を読みます。"
G1-07-077,"She opens her window in the morning.","彼女は朝、窓を開けます。"
G1-07-078,"We clean our classroom after school.","私たちは放課後に自分たちの教室をそうじします。"
G1-07-079,"They love their school.","彼らは自分たちの学校が大好きです。"
G1-07-080,"Our school is near the station.","私たちの学校は駅の近くにあります。"
G2-01-001,"I was very tired yesterday.","私は昨日とても疲れていました。"
G2-01-002,"My brother was sick last week.","私の兄は先週具合が悪かったです。"
G2-01-003,"We were busy this morning.","私たちは今朝忙しかったです。"
G2-01-004,"She was nervous before the test.","彼女はテストの前に緊張していました。"
G2-01-005,"The room was quiet after lunch.","その部屋は昼食のあと静かでした。"
G2-01-006,"It was cold last night.","昨夜は寒かったです。"
G2-01-007,"The sky was gray this morning.","今朝は空が灰色でした。"
G2-01-008,"Our teacher was absent yesterday.","先生は昨日お休みでした。"
G2-01-009,"I was sleepy in class.","私は授業中眠かったです。"
G2-01-010,"He was kind to me.","彼は私に親切でした。"
G2-01-011,"The soup was hot.","そのスープは熱かったです。"
G2-01-012,"My bag was under the desk.","私のかばんは机の下にありました。"
G2-01-013,"The library was empty after school.","放課後、図書室は空いていました。"
G2-01-014,"We were ready at noon.","私たちは正午には準備ができていました。"
G2-01-015,"The box was empty.","その箱は空でした。"
G2-01-016,"Emma was happy with the gift.","エマはそのプレゼントを喜んでいました。"
G2-01-017,"The park was full of people.","その公園は人でいっぱいでした。"
G2-01-018,"I was late for school.","私は学校に遅刻しました。"
G2-01-019,"The math test was easy.","その数学のテストはやさしかったです。"
G2-01-020,"Our seats were near the window.","私たちの席は窓の近くでした。"
G2-01-021,"It was sunny all day.","一日中晴れていました。"
G2-01-022,"The floor was wet.","床がぬれていました。"
G2-01-023,"They were hungry after practice.","彼らは練習のあとおなかがすいていました。"
G2-01-024,"My hands were cold.","私の手は冷たかったです。"
G2-01-025,"The store was closed then.","そのとき店は閉まっていました。"
G2-01-026,"The movie was really funny.","その映画はとてもおもしろかったです。"
G2-01-027,"Her voice was soft.","彼女の声はやわらかかったです。"
G2-01-028,"The road was dark last night.","その道は昨夜暗かったです。"
G2-01-029,"We were together all day.","私たちは一日中いっしょでした。"
G2-01-030,"The homework was difficult.","その宿題は難しかったです。"
G2-01-031,"I was free yesterday afternoon.","私は昨日の午後ひまでした。"
G2-01-032,"The classroom was warm.","教室は暖かかったです。"
G2-01-033,"His answer was right.","彼の答えは正しかったです。"
G2-01-034,"The train was crowded this morning.","今朝は電車がこんでいました。"
G2-01-035,"Our dog was quiet today.","うちの犬は今日はおとなしかったです。"
G2-01-036,"I cleaned my desk after school.","私は放課後に机を片づけました。"
G2-01-037,"She washed the dishes after dinner.","彼女は夕食のあと皿を洗いました。"
G2-01-038,"We cooked curry at home.","私たちは家でカレーを作りました。"
G2-01-039,"He opened the window this morning.","彼は今朝窓を開けました。"
G2-01-040,"I closed the door quietly.","私は静かにドアを閉めました。"
G2-01-041,"My mother packed my lunch.","母は私のお弁当を詰めました。"
G2-01-042,"They started their homework early.","彼らは早く宿題を始めました。"
G2-01-043,"I finished my math homework.","私は数学の宿題を終えました。"
G2-01-044,"She used my pen in class.","彼女は授業で私のペンを使いました。"
G2-01-045,"We cleaned the kitchen together.","私たちはいっしょに台所を掃除しました。"
G2-01-046,"He called his grandfather last night.","彼は昨夜祖父に電話しました。"
G2-01-047,"I answered the question in English.","私はその質問に英語で答えました。"
G2-01-048,"My sister folded the laundry.","妹は洗濯物をたたみました。"
G2-01-049,"We watered the flowers in the yard.","私たちは庭の花に水をやりました。"
G2-01-050,"He carried the box upstairs.","彼はその箱を二階へ運びました。"
G2-01-051,"I helped my mother in the kitchen.","私は台所で母を手伝いました。"
G2-01-052,"She locked her locker before school.","彼女は学校へ行く前にロッカーにかぎをかけました。"
G2-01-053,"They washed their hands before lunch.","彼らは昼食の前に手を洗いました。"
G2-01-054,"I brushed my teeth after breakfast.","私は朝食のあと歯をみがきました。"
G2-01-055,"He packed his bag before school.","彼は学校へ行く前にかばんを用意しました。"
G2-01-056,"We changed our clothes after practice.","私たちは練習のあと服を着替えました。"
G2-01-057,"My father fixed the chair.","父はそのいすを直しました。"
G2-01-058,"I charged my phone last night.","私は昨夜スマホを充電しました。"
G2-01-059,"She turned off the light.","彼女は電気を消しました。"
G2-01-060,"We turned on the fan.","私たちは扇風機をつけました。"
G2-01-061,"He dried the cups with a towel.","彼はタオルでコップをふきました。"
G2-01-062,"I hung my coat by the door.","私はドアのそばに上着をかけました。"
G2-01-063,"My brother tied his shoes.","弟はくつひもを結びました。"
G2-01-064,"They painted the wall white.","彼らはその壁を白くぬりました。"
G2-01-065,"I used a dictionary in class.","私は授業で辞書を使いました。"
G2-01-066,"She checked her email after lunch.","彼女は昼食のあとメールを確認しました。"
G2-01-067,"We checked the worksheet at school.","私たちは学校でそのプリントを確認しました。"
G2-01-068,"He copied the answer into his notebook.","彼はノートにその答えを書き写しました。"
G2-01-069,"I wrote a short note to my teacher.","私は先生に短いメモを書きました。"
G2-01-070,"My friend sent me a message.","友だちは私にメッセージを送りました。"
G2-01-071,"We watched a movie after dinner.","私たちは夕食のあと映画を見ました。"
G2-01-072,"He listened to music in his room.","彼は自分の部屋で音楽を聞きました。"
G2-01-073,"I read the first page carefully.","私は最初のページをていねいに読みました。"
G2-01-074,"She studied science in the library.","彼女は図書室で理科を勉強しました。"
G2-01-075,"They practiced English after school.","彼らは放課後に英語を練習しました。"
G2-01-076,"I drew a picture of my dog.","私はうちの犬の絵をかきました。"
G2-01-077,"My sister cut the paper neatly.","姉は紙をきれいに切りました。"
G2-01-078,"We made sandwiches for lunch.","私たちは昼食にサンドイッチを作りました。"
G2-01-079,"He baked bread this morning.","彼は今朝パンを焼きました。"
G2-01-080,"I poured some tea into the cup.","私はカップにお茶を注ぎました。"
G2-01-081,"She mixed the soup well.","彼女はスープをよく混ぜました。"
G2-01-082,"They peeled the potatoes in the kitchen.","彼らは台所でじゃがいもの皮をむきました。"
G2-01-083,"I lifted the chair with both hands.","私は両手でいすを持ち上げました。"
G2-01-084,"My father cleaned the car on Sunday.","父は日曜日に車を洗いました。"
G2-01-085,"We folded the map on the table.","私たちはテーブルの上で地図をたたみました。"
G2-01-086,"He sorted the cards in the morning.","彼は朝、カードを分けました。"
G2-01-087,"I borrowed a pen from my friend.","私は友だちからペンを借りました。"
G2-01-088,"She returned the book to me.","彼女はその本を私に返しました。"
G2-01-089,"They shared the cake after dinner.","彼らは夕食のあとケーキを分け合いました。"
G2-01-090,"I took a picture of the sky.","私は空の写真を撮りました。"
G2-01-091,"My mother chose a blue towel.","母は青いタオルを選びました。"
G2-01-092,"We planted tomato seeds in the yard.","私たちは庭にトマトの種を植えました。"
G2-01-093,"He fed the cat before breakfast.","彼は朝食の前に猫にえさをやりました。"
G2-01-094,"I cleaned the whiteboard after class.","私は授業のあとホワイトボードをきれいにしました。"
G2-01-095,"She wrapped the gift with red paper.","彼女は赤い紙でそのプレゼントを包みました。"
G2-01-096,"I went to the library after school.","私は放課後に図書館へ行きました。"
G2-01-097,"She went to the station with her father.","彼女は父と駅へ行きました。"
G2-01-098,"We went to the park before lunch.","私たちは昼食の前に公園へ行きました。"
G2-01-099,"He came to my house in the afternoon.","彼は午後に私の家へ来ました。"
G2-01-100,"My uncle came to our school yesterday.","おじは昨日私たちの学校に来ました。"
G2-01-101,"I visited my grandmother on Sunday.","私は日曜日に祖母をたずねました。"
G2-01-102,"She crossed the bridge after school.","彼女は放課後に橋を渡りました。"
G2-01-103,"We visited a small museum last week.","私たちは先週小さな博物館を見学しました。"
G2-01-104,"He returned home before dark.","彼は暗くなる前に家に帰りました。"
G2-01-105,"I left home at seven.","私は7時に家を出ました。"
G2-01-106,"She left the classroom early.","彼女は早く教室を出ました。"
G2-01-107,"We arrived at the gym on time.","私たちは時間どおりに体育館に着きました。"
G2-01-108,"He arrived at school first.","彼は最初に学校へ着きました。"
G2-01-109,"I entered the room quietly.","私は静かに部屋に入りました。"
G2-01-110,"They entered the hall together.","彼らはいっしょにホールに入りました。"
G2-01-111,"I met my teacher near the gate.","私は門の近くで先生に会いました。"
G2-01-112,"She met Emma at the bus stop.","彼女はバス停でエマに会いました。"
G2-01-113,"We met new students at school.","私たちは学校で新しい生徒たちに会いました。"
G2-01-114,"He saw a rainbow after the rain.","彼は雨のあと虹を見ました。"
G2-01-115,"I climbed the hill before lunch.","私は昼食の前に丘に登りました。"
G2-01-116,"She saw a beautiful bird in the park.","彼女は公園で美しい鳥を見ました。"
G2-01-117,"We saw many stars that night.","私たちはその夜たくさんの星を見ました。"
G2-01-118,"He heard loud music from the street.","彼は通りから大きな音楽を聞きました。"
G2-01-119,"I heard my name in the crowd.","私は人ごみの中で自分の名前を聞きました。"
G2-01-120,"She heard a strange sound outside.","彼女は外で変な音を聞きました。"
G2-01-121,"We watched a game at the gym.","私たちは体育館で試合を見ました。"
G2-01-122,"He watched the sunset from the hill.","彼は丘の上から夕日を見ました。"
G2-01-123,"I rode a bus to the mall.","私はモールまでバスで行きました。"
G2-01-124,"She rode her bike to the park.","彼女は公園まで自転車で行きました。"
G2-01-125,"We took the train to the city.","私たちは街まで電車で行きました。"
G2-01-126,"He took a taxi to the hospital.","彼は病院までタクシーで行きました。"
G2-01-127,"I walked to the river with my dog.","私は犬といっしょに川まで歩きました。"
G2-01-128,"She walked around the lake with her mother.","彼女は母と湖のまわりを歩きました。"
G2-01-129,"We traveled to Kyoto in spring.","私たちは春に京都へ旅行しました。"
G2-01-130,"They got lost in the city.","彼らは街で道に迷いました。"
G2-01-131,"I lost my key on the way home.","私は帰り道でかぎをなくしました。"
G2-01-132,"She found a note in her desk.","彼女は机の中でメモを見つけました。"
G2-01-133,"We broke a glass in the kitchen.","私たちは台所でコップを割りました。"
G2-01-134,"He forgot his homework at home.","彼は宿題を家に忘れました。"
G2-01-135,"I missed the first bus this morning.","私は今朝最初のバスに乗り遅れました。"
G2-01-136,"My brother won the game yesterday.","弟は昨日その試合に勝ちました。"
G2-01-137,"They finished the project before lunch.","彼らは昼食前にその作業を終えました。"
G2-01-138,"We started a new unit today.","私たちは今日新しい単元を始めました。"
G2-01-139,"I dropped my phone on the floor.","私はスマホを床に落としました。"
G2-01-140,"She spilled juice on the table.","彼女はテーブルにジュースをこぼしました。"
G2-01-141,"He tore his shirt at school.","彼は学校でシャツを破きました。"
G2-01-142,"I cut my finger while cooking.","私は料理中に指を切りました。"
G2-01-143,"My father caught a cold last week.","父は先週かぜをひきました。"
G2-01-144,"We got wet in the rain.","私たちは雨でぬれました。"
G2-01-145,"She passed the test easily.","彼女はそのテストに簡単に合格しました。"
G2-01-146,"He failed the math test once.","彼は一度その数学のテストに落ちました。"
G2-01-147,"I solved the math problem at last.","私はついにその数学の問題を解きました。"
G2-01-148,"They noticed the mistake too late.","彼らはその間違いに気づくのが遅すぎました。"
G2-01-149,"We reached the top before noon.","私たちは正午前に頂上に着きました。"
G2-01-150,"My sister got a high score in English.","妹は英語で高い点を取りました。"
G2-01-151,"I burned the toast this morning.","私は今朝トーストをこがしました。"
G2-01-152,"She slipped on the stairs.","彼女は階段ですべりました。"
G2-01-153,"He left his wallet on the train.","彼は電車に財布を置き忘れました。"
G2-01-154,"We ran out of milk yesterday.","私たちは昨日牛乳がなくなりました。"
G2-01-155,"I found my earring under the bed.","私はベッドの下でイヤリングを見つけました。"
G2-01-156,"My mother made a big mistake.","母は大きなまちがいをしました。"
G2-01-157,"They completed the poster after school.","彼らは放課後にそのポスターを完成させました。"
G2-01-158,"I ruined my shirt with paint.","私はペンキでシャツをだめにしました。"
G2-01-159,"She dropped the plate by accident.","彼女はうっかり皿を落としました。"
G2-01-160,"He fixed the clock last night.","彼は昨夜その時計を直しました。"
G2-01-161,"We saved enough money for the trip.","私たちはその旅行のためのお金を十分ためました。"
G2-01-162,"I forgot my umbrella at school.","私は学校にかさを置き忘れました。"
G2-01-163,"My friend missed the last train.","友だちは終電に乗り遅れました。"
G2-01-164,"She won first prize in the contest.","彼女はそのコンテストで一等賞を取りました。"
G2-01-165,"He finished the race in second place.","彼はそのレースを2位で終えました。"
G2-01-166,"We fixed the mistake before class.","私たちは授業の前にその間違いを直しました。"
G2-01-167,"I broke my favorite mug yesterday.","私は昨日お気に入りのマグカップを割りました。"
G2-01-168,"They started the game without him.","彼らは彼なしでゲームを始めました。"
G2-01-169,"My brother hurt his knee during practice.","兄は練習中にひざを痛めました。"
G2-01-170,"She reached the finish line first.","彼女は一番にゴールしました。"
G2-01-171,"I walked to school every day.","私は毎日歩いて学校に通っていました。"
G2-01-172,"We played soccer after school every day.","私たちは毎日放課後にサッカーをしていました。"
G2-01-173,"My father read the newspaper every morning.","父は毎朝新聞を読んでいました。"
G2-01-174,"She practiced the piano every night.","彼女は毎晩ピアノを練習していました。"
G2-01-175,"I visited my grandmother every Sunday.","私は毎週日曜日に祖母をたずねていました。"
G2-01-176,"They watched this show every week.","彼らは毎週この番組を見ていました。"
G2-01-177,"My mother made soup on cold days.","母は寒い日にはスープを作っていました。"
